PAIS,ANO,GRUPO_EDITORIAL_COMPLETO,SUBCATEGORIA.DEWEY,IDIOMA.DEL.ESTANDARIZADO.COMPLETO,CANTIDAD_REGISTROS
MÉXICO,2025,TALAMÀS MONTEMAYOR HUGO CESAR,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
MÉXICO,2025,TALLER EDITORIAL GRIS TORMENTA,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,2.0
MÉXICO,2025,TERRITORIO POETICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
MÉXICO,2025,TERRITORIO POETICO,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ALEMÁN,1.0
MÉXICO,2025,TERRITORIO POETICO,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,1.0
MÉXICO,2025,TERRITORIO POETICO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,1.0
MÉXICO,2025,TERRITORIO POETICO,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,1.0
MÉXICO,2025,TERRITORIO POETICO,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
MÉXICO,2025,TERRITORIO POETICO,890 - LITERATURAS DE OTRAS LENGUAS,RUSO,1.0
MÉXICO,2025,TERRITORIO POETICO,890 - LITERATURAS DE OTRAS LENGUAS,TURCO,1.0
MÉXICO,2025,TEXTOFILIA,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,2.0
MÉXICO,2025,TEXTOFILIA,890 - LITERATURAS DE OTRAS LENGUAS,TURCO,2.0
MÉXICO,2025,TEXTOFILIA,890 - LITERATURAS DE OTRAS LENGUAS,ÁRABE,1.0
MÉXICO,2025,TREVIZO LOYA EDGAR NOE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
MÉXICO,2025,TREVIZO LOYA EDGAR NOE,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,INGLÉS,1.0
MÉXICO,2025,TREVIZO LOYA EDGAR NOE,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,2.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,890 - LITERATURAS DE OTRAS LENGUAS,HEBREO,1.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,1.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE NUEVO LEON,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE NUEVO LEON,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE NUEVO LEON,840 - LITERATURA DE LAS LENGUAS ROMANCES,CATALÁN,1.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE NUEVO LEON,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,1.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE NUEVO LEON,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,1.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE NUEVO LEON,890 - LITERATURAS DE OTRAS LENGUAS,ESLOVACO,1.0
MÉXICO,2025,UNIVERSIDAD DE GUADALAJARA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FRANCÉS,2.0
MÉXICO,2025,UNIVERSIDAD DE LA SALLE BAJIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,2.0
MÉXICO,2025,UNIVERSIDAD DE SONORA,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,1.0
MÉXICO,2025,UNIVERSIDAD DE SONORA,890 - LITERATURAS DE OTRAS LENGUAS,RUSO,1.0
MÉXICO,2025,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,3.0
MÉXICO,2025,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,GRIEGO,1.0
MÉXICO,2025,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,9.0
MÉXICO,2025,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,LATÍN,2.0
MÉXICO,2025,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,2.0
MÉXICO,2025,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,RUSO,2.0
MÉXICO,2025,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,840 - LITERATURA DE LAS LENGUAS ROMANCES,LATÍN,1.0
MÉXICO,2025,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,GRIEGO,3.0
MÉXICO,2025,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
MÉXICO,2025,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,890 - LITERATURAS DE OTRAS LENGUAS,CHINO,1.0
MÉXICO,2025,UNIVERSIDAD VERACRUZANA,800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,2.0
MÉXICO,2025,UNIVERSIDAD VERACRUZANA,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,3.0
MÉXICO,2025,UNIVERSIDAD VERACRUZANA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,NORUEGO,1.0
MÉXICO,2025,UNIVERSIDAD VERACRUZANA,840 - LITERATURA DE LAS LENGUAS ROMANCES,CATALÁN,2.0
MÉXICO,2025,UNIVERSIDAD VERACRUZANA,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,1.0
MÉXICO,2025,UNIVERSIDAD VERACRUZANA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,2.0
MÉXICO,2025,UNIVERSIDAD VERACRUZANA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",RUMANO,1.0
MÉXICO,2025,UNIVERSIDAD VERACRUZANA,890 - LITERATURAS DE OTRAS LENGUAS,RUSO,1.0
MÉXICO,2025,VAZQUEZ CONSTANTINO ENRIQUE ALBERTO,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,1.0
MÉXICO,2025,VILORIA MARTINEZ NURIVAN,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PANAMÁ,2023,EDITORIAL MERCURIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PANAMÁ,2023,LEXUS EDITORES,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,6.0
PANAMÁ,2024,"COHEN OBON DE GAINES, IRENE SOFIA",800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PANAMÁ,2024,EDITORIAL D' MC PHERSON,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,1.0
PANAMÁ,2024,LEXUS EDITORES,800 - LITERATURA Y RETÓRICA: GENERAL,ITALIANO,3.0
PANAMÁ,2024,LEXUS EDITORES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PANAMÁ,2024,LEXUS EDITORES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ITALIANO,2.0
PANAMÁ,2024,PIGGY PRESS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INGLÉS,2.0
PANAMÁ,2024,"ROUX MOSES, ROMULO ALBERTO",800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,2.0
PANAMÁ,2024,RUTH CASA EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,ALEMÁN,1.0
PANAMÁ,2025,"DUNN, STEWART OLIVIA",800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PANAMÁ,2025,EDITORIAL D' MC PHERSON,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INGLÉS,1.0
PANAMÁ,2025,PIGGY PRESS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INGLÉS,2.0
PANAMÁ,2025,"RUTH, JANE EILEEN",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INGLÉS,1.0
PARAGUAY,2024,ARANDURA,890 - LITERATURAS DE OTRAS LENGUAS,CHINO,1.0
PARAGUAY,2024,EDITORIAL ATLAS PY,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,8.0
PARAGUAY,2024,EDITORIAL ATLAS PY,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,4.0
PARAGUAY,2024,EDITORIAL ATLAS PY,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,1.0
PARAGUAY,2024,EDITORIAL ROSALBA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,1.0
PARAGUAY,2025,PARA PACHAMAMA E A S,800 - LITERATURA Y RETÓRICA: GENERAL,ALEMÁN,2.0
PARAGUAY,2025,"PEARSON GAYET, YSANNE DAPHNE CHRISTINE",800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2023,ALASTOR S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2023,AMERICA DE JORGE CASTILLO FAN,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2023,ARCANGEL SAN MIGUEL S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2023,ARGOS E.I.R.L,800 - LITERATURA Y RETÓRICA: GENERAL,POLACO,1.0
PERÚ,2023,ASOCIACION HIJAS DE SAN PABLO,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,3.0
PERÚ,2023,ASOCIACION PERUANO JAPONESA,890 - LITERATURAS DE OTRAS LENGUAS,JAPONÉS,2.0
PERÚ,2023,CANTERA EDITORIAL S.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,2.0
PERÚ,2023,CARAL EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,ALEMÁN,1.0
PERÚ,2023,CARAL EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2023,CARAL EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,JAPONÉS,1.0
PERÚ,2023,CASA CARTON PERU E.I.R.L.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ALEMÁN,1.0
PERÚ,2023,CASA CARTON PERU E.I.R.L.,890 - LITERATURAS DE OTRAS LENGUAS,RUSO,1.0
PERÚ,2023,DE LIRIO EDICIONES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,1.0
PERÚ,2023,EDICIONES EL LECTOR S.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,1.0
PERÚ,2023,EDICIONES ROCINANTE E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2023,EDICIONES URANO,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,10.0
PERÚ,2023,EDICIONES URANO,800 - LITERATURA Y RETÓRICA: GENERAL,JAPONÉS,1.0
PERÚ,2023,EDICIONES URANO,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,3.0
PERÚ,2023,EDITORIAL C S.A.C.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",PORTUGUÉS,1.0
PERÚ,2023,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2023,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,INGLÉS,1.0
PERÚ,2023,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,4.0
PERÚ,2023,ESTACION LA CULTURA S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PALENQUE,1.0
PERÚ,2023,ESTACION LA CULTURA S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,1.0
PERÚ,2023,GRAFOS & MAQUINACIONES S.A.C.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",INGLÉS,1.0
PERÚ,2023,GRUPO EMPRESARIAL AMOTAPE S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,1.0
PERÚ,2023,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,3.0
PERÚ,2023,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,INGLÉS,1.0
PERÚ,2023,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,NORUEGO,2.0
PERÚ,2023,GRUPO PLANETA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",INGLÉS,1.0
PERÚ,2023,GRUPO PLANETA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,1.0
PERÚ,2023,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,2.0
PERÚ,2023,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,JAPONÉS,1.0
PERÚ,2023,GRUPO TEXTOS S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,2.0
PERÚ,2023,GRUPO TEXTOS S.A.C.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,SUECO,1.0
PERÚ,2023,GRUPO TEXTOS S.A.C.,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,2.0
PERÚ,2023,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INGLÉS,1.0
PERÚ,2023,NAVARRETE S.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,12.0
PERÚ,2023,ORGANIZACION PARA EL DESARROLLO CULTURAL DEL PERU S.R.L.,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,1.0
PERÚ,2023,PENGUIN RANDOM HOUSE,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,NORUEGO,2.0
PERÚ,2023,PENGUIN RANDOM HOUSE,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",FRANCÉS,1.0
PERÚ,2023,PENGUIN RANDOM HOUSE,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,1.0
PERÚ,2023,PENGUIN RANDOM HOUSE,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,9.0
PERÚ,2023,RIO HABLADOR S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2023,RIO HABLADOR S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INGLÉS,1.0
PERÚ,2023,"RUZO OCAMPO, JAIME JOAQUIN ANDRES",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INGLÉS,1.0
PERÚ,2023,SPEEDWAGON S.R.L.,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,1.0
PERÚ,2023,TRILOBITES E.I.R.L.,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,1.0
PERÚ,2023,UNIVERSIDAD CESAR VALLEJO S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,ITALIANO,5.0
PERÚ,2023,"ZOZOR, SARAH AURELIE",800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,1.0
PERÚ,2024,ALASTOR S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,2.0
PERÚ,2024,ALASTOR S.A.C.,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,2.0
PERÚ,2024,ALASTOR S.A.C.,890 - LITERATURAS DE OTRAS LENGUAS,RUSO,1.0
PERÚ,2024,"ALEJOS FLORES, PABLO DECENO",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,1.0
PERÚ,2024,AMERICA DE JORGE CASTILLO FAN,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2024,ASOCIACION PERUANO JAPONESA,890 - LITERATURAS DE OTRAS LENGUAS,JAPONÉS,1.0
PERÚ,2024,CARAL EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,2.0
PERÚ,2024,CARAL EDITORES E.I.R.L.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2024,CARAL EDITORES E.I.R.L.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ALEMÁN,1.0
PERÚ,2024,CARAL EDITORES E.I.R.L.,890 - LITERATURAS DE OTRAS LENGUAS,RUSO,1.0
PERÚ,2024,CASA CARTON PERU E.I.R.L.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,2.0
PERÚ,2024,DE LIRIO EDICIONES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,1.0
PERÚ,2024,EDICIONES URANO,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,10.0
PERÚ,2024,EDICIONES URANO,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,2.0
PERÚ,2024,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,4.0
PERÚ,2024,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2024,ENTIDAD PATAFISICA PARA LA PUBLICACION DE TEXTOS URGENTES Y EMERGENTES COLMENA EDITORES E.I.R.L.,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,GRIEGO,1.0
PERÚ,2024,GRAFOS & MAQUINACIONES S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2024,GRAFOS & MAQUINACIONES S.A.C.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",INGLÉS,1.0
PERÚ,2024,GRUPO EMPRESARIAL AMOTAPE S.A.C.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,INGLÉS,1.0
PERÚ,2024,GRUPO EMPRESARIAL AMOTAPE S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,1.0
PERÚ,2024,GRUPO EMPRESARIAL AMOTAPE S.A.C.,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,GRIEGO,1.0
PERÚ,2024,GRUPO EMPRESARIAL AMOTAPE S.A.C.,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,2.0
PERÚ,2024,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,1.0
PERÚ,2024,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,5.0
PERÚ,2024,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,16.0
PERÚ,2024,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ALEMÁN,1.0
PERÚ,2024,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,DANÉS,1.0
PERÚ,2024,GRUPO PLANETA,840 - LITERATURA DE LAS LENGUAS ROMANCES,CATALÁN,1.0
PERÚ,2024,GRUPO PLANETA,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,4.0
PERÚ,2024,GRUPO PLANETA,840 - LITERATURA DE LAS LENGUAS ROMANCES,INGLÉS,1.0
PERÚ,2024,GRUPO PLANETA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",INGLÉS,1.0
PERÚ,2024,GRUPO PLANETA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,2.0
PERÚ,2024,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,CHECO,1.0
PERÚ,2024,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,1.0
PERÚ,2024,GRUPO TEXTOS S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2024,KOKORO BOOKS S.A.C.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ALEMÁN,1.0
PERÚ,2024,LIBRERIAS CRISOL S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,2.0
PERÚ,2024,LIBRERIAS CRISOL S.A.C.,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,1.0
PERÚ,2024,LIBRERIAS CRISOL S.A.C.,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,1.0
PERÚ,2024,MESA REDONDA EDITORIAL Y LIBRERIA S.A.C.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",PORTUGUÉS,1.0
PERÚ,2024,NOSTICA EDITORIAL S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2024,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2024,PENGUIN RANDOM HOUSE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2024,PENGUIN RANDOM HOUSE,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,1.0
PERÚ,2024,PENGUIN RANDOM HOUSE,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,1.0
PERÚ,2024,PENGUIN RANDOM HOUSE,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,11.0
PERÚ,2024,REVUELTA EDICIONES Y CONTENIDOS S.A.,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,1.0
PERÚ,2024,REVUELTA EDICIONES Y CONTENIDOS S.A.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",FRANCÉS,1.0
PERÚ,2024,UN PUNADO DE TIERRA QUE RESPIRA S.R.L.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,2.0
PERÚ,2025,ACHAWATA S.A C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FRANCÉS,1.0
PERÚ,2025,ALASTOR S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2025,ALASTOR S.A.C.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ALEMÁN,2.0
PERÚ,2025,ALASTOR S.A.C.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,SUECO,1.0
PERÚ,2025,ALASTOR S.A.C.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,1.0
PERÚ,2025,ALASTOR S.A.C.,890 - LITERATURAS DE OTRAS LENGUAS,PERSA,1.0
PERÚ,2025,ANTARES CULTURA Y DESARROLLO,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,1.0
PERÚ,2025,APOGEO E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2025,CARAL EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,ALEMÁN,1.0
PERÚ,2025,CARAL EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,1.0
PERÚ,2025,CARAL EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,2.0
PERÚ,2025,CARAL EDITORES E.I.R.L.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ALEMÁN,1.0
PERÚ,2025,CENTRO DE DESARROLLO EDITORIAL Y DE CONTENIDOS S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,1.0
PERÚ,2025,CENTRO DE ESTUDIOS LITERARIOS ANTONIO CORNEJO POLAR,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
PERÚ,2025,CODIGO PLACEBO S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,3.0
PERÚ,2025,EBISA EDICIONES DE NELSON CHUQUIZUTA V.,890 - LITERATURAS DE OTRAS LENGUAS,FRANCÉS,1.0
PERÚ,2025,EDICIONES ALTAZOR S.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,1.0
PERÚ,2025,EDICIONES KUELAP S.A.C.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",RUMANO,1.0
PERÚ,2025,EL CONDE PLEBEYO EDITORES E.I.R.L.,840 - LITERATURA DE LAS LENGUAS ROMANCES,FRANCÉS,1.0
PERÚ,2025,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,2.0
PERÚ,2025,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",INGLÉS,1.0
PERÚ,2025,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ITALIANO,1.0
PERÚ,2025,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,1.0
PERÚ,2025,EMPRESA EDITORA MACRO E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
PERÚ,2025,ENTIDAD PATAFISICA PARA LA PUBLICACION DE TEXTOS URGENTES Y EMERGENTES COLMENA EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,ESLOVACO,1.0
PERÚ,2025,ENTIDAD PATAFISICA PARA LA PUBLICACION DE TEXTOS URGENTES Y EMERGENTES COLMENA EDITORES E.I.R.L.,870 - LITERATURAS LATINAS E ITALIANAS,LATÍN,1.0
PERÚ,2025,GRUPO EMPRESARIAL AMOTAPE S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,1.0
PERÚ,2025,GRUPO EMPRESARIAL AMOTAPE S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,1.0
PERÚ,2025,GRUPO EMPRESARIAL AMOTAPE S.A.C.,890 - LITERATURAS DE OTRAS LENGUAS,INGLÉS,1.0
PERÚ,2025,GRUPO PAKARINA S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ITALIANO,1.0
PERÚ,2025,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,INGLÉS,4.0
PERÚ,2025,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,ITALIANO,1.0
PERÚ,2025,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,INGLÉS,7.0
PERÚ,2025,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ALEMÁN,1.0
PERÚ,2025,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,SUECO,2.0
