PAIS,ANO,GRUPO_EDITORIAL_COMPLETO,SUBCATEGORIA.DEWEY,IDIOMA.ESTANDARIZADO.COMPLETO,CANTIDAD_REGISTROS
COLOMBIA,2025,"SANCHEZ MARTINEZ, JUAN GUILLERMO",890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
COLOMBIA,2025,SANTA BARBARA EDITORES E.U.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
COLOMBIA,2025,SIGLO DEL HOMBRE EDITORES LTDA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2025,SUSAETA EDICIONES S.A.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2025,TALLER DE EDICION ROCCA S.A.S.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2025,TINTA CLUB DEL LIBRO SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,5.0
COLOMBIA,2025,UNIVERSIDAD DE LOS ANDES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,3.0
COLOMBIA,2025,"VARGAS TOVAR, CATALINA",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COSTA RICA,2023,RUAH COMUNICACIONES S.A.,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,2.0
COSTA RICA,2024,FUNDACION CASA DE POESIA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COSTA RICA,2025,PERRO AZUL,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
CUBA,2023,EDICIONES HOLGUIN,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CUBA,2023,EDITORIAL ORIENTE,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
CUBA,2024,EDICIONES LA LUZ,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
CUBA,2024,EDICIONES SANTIAGO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
CUBA,2024,EDITORIAL ORIENTE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CUBA,2025,CUBALITERARIA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,4.0
CUBA,2025,EDICIONES MATANZAS,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
CUBA,2025,EDICIONES SANTIAGO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,2.0
CUBA,2025,FONDO EDITORIAL CASA DE LAS AMERICAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
ECUADOR,2023,CORPORACION EUGENIO ESPEJO POR EL LIBRO Y LA CULTURA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,3.0
ECUADOR,2023,CORPORACION EUGENIO ESPEJO POR EL LIBRO Y LA CULTURA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
ECUADOR,2023,CORPORACION EUGENIO ESPEJO POR EL LIBRO Y LA CULTURA,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
ECUADOR,2023,"ECHEVERRIA VAREA, JOSE ALEJANDRO",890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
ECUADOR,2023,OQUENDO JAVIER - EL ANGEL EDITOR,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
ECUADOR,2023,"RIVERA YANEZ, FAUSTO ANIBAL",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,MULTILINGÜE,1.0
ECUADOR,2024,"ARPI ROCHE, MARIA AUXILIADORA",800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
ECUADOR,2024,CACTUS PINK,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
ECUADOR,2024,EDICIONES ABYA-YALA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
ECUADOR,2024,EDITORIAL DON BOSCO - LIBRERIAS LNS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
ECUADOR,2024,UNIVERSIDAD SAN FRANCISCO DE QUITO - USFQ,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
ECUADOR,2025,EDITORIAL DON BOSCO - LIBRERIAS LNS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
ECUADOR,2025,EDITORIAL DON BOSCO - LIBRERIAS LNS,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
ECUADOR,2025,LEAMAS EDITORES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
ECUADOR,2025,ONI GRUPO EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
GUATEMALA,2023,"CRONOPIOS, S.A.",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
GUATEMALA,2023,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
GUATEMALA,2023,GARE DE CREACION,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
GUATEMALA,2023,"PONCE JUAREZ, GANDHI EMANUEL",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
GUATEMALA,2023,"SOPHOS, S.A.",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
GUATEMALA,2025,GARE DE CREACION,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
MÉXICO,2023,ADVANCED MARKETING,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,24.0
MÉXICO,2023,AGENCIA PROMOTORA DE PUBLICACIONES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,13.0
MÉXICO,2023,"ALBOREZ GARCIA,RICARDO",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,5.0
MÉXICO,2023,"ALBOREZ GARCIA,RICARDO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,"ALBOREZ GARCIA,RICARDO",840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,1.0
MÉXICO,2023,ALBOROTO EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2023,ALMADIA EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2023,AQUELARRE EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2023,ARMENTA MALPICA LUIS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2023,BAUTISTA LOZANO TAYDE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2023,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2023,BERNAL FIGUEROA JOSE DAVID,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,BONILLA ARTIGAS EDITORES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,BONILLA DISTRIBUCION Y EDICION,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
MÉXICO,2023,CALVILLO REYES ANA PAULINA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2023,"DORANTES BAUTISTA, JAVIER EDUARDO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,EDICIONES DEL LIRIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,EDICIONES DOS PUNTOS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,6.0
MÉXICO,2023,EDICIONES ILCSA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,9.0
MÉXICO,2023,EDICIONES LAROUSSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,12.0
MÉXICO,2023,EDICIONES LAROUSSE,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,11.0
MÉXICO,2023,EDICIONES URANO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,162.0
MÉXICO,2023,EDICIONESAKAL MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
MÉXICO,2023,EDITORES MEXICANOS UNIDOS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,21.0
MÉXICO,2023,EDITORES MEXICANOS UNIDOS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,48.0
MÉXICO,2023,EDITORES MEXICANOS UNIDOS,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,ESPAÑOL,1.0
MÉXICO,2023,EDITORES MEXICANOS UNIDOS,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
MÉXICO,2023,EDITORIAL DE VECCHI,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2023,EDITORIAL FRAY BARTOLOME DE LAS CASAS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
MÉXICO,2023,EDITORIAL LECTORUM,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2023,EDITORIAL LECTORUM,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,5.0
MÉXICO,2023,EDITORIAL LECTORUM,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,2.0
MÉXICO,2023,EDITORIAL LECTORUM,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,1.0
MÉXICO,2023,EDITORIAL LECTORUM,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,1.0
MÉXICO,2023,EDITORIAL LECTORUM,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
MÉXICO,2023,EDITORIAL LECTORUM,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
MÉXICO,2023,EDITORIAL OCEANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,64.0
MÉXICO,2023,EDITORIAL OCEANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,7.0
MÉXICO,2023,EDITORIAL OCEANO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
MÉXICO,2023,EDITORIAL PORRUA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,4.0
MÉXICO,2023,EDITORIAL SEXTO PISO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,EDITORIAL SIGEL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2023,EDITORIAL TELEVISA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,13.0
MÉXICO,2023,EDITORIAL TRILLAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,16.0
MÉXICO,2023,EDITORIAL TRILLAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2023,ELEFANTA DEL SUR,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
MÉXICO,2023,EOLICA GRUPO EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
MÉXICO,2023,FONDO DE CULTURA ECONOMICA MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,18.0
MÉXICO,2023,FONDO DE CULTURA ECONOMICA MEXICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,34.0
MÉXICO,2023,FONDO DE CULTURA ECONOMICA MEXICO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
MÉXICO,2023,FONDO DE CULTURA ECONOMICA MEXICO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,3.0
MÉXICO,2023,GRUPO EDITORIAL PATRIA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,6.0
MÉXICO,2023,GRUPO EDITORIAL PATRIA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,38.0
MÉXICO,2023,GRUPO EDITORIAL PATRIA,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,1.0
MÉXICO,2023,GRUPO EDITORIAL PATRIA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,2.0
MÉXICO,2023,GRUPO EDITORIAL PATRIA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,2.0
MÉXICO,2023,GRUPO EDITORIAL PATRIA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,6.0
MÉXICO,2023,GRUPO PAIDOS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,GRUPO PANINI,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,346.0
MÉXICO,2023,GRUPO PLANETA,080 - COLECCIONES GENERALES,ESPAÑOL,9.0
MÉXICO,2023,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,106.0
MÉXICO,2023,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,220.0
MÉXICO,2023,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,6.0
MÉXICO,2023,GRUPO PLANETA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,3.0
MÉXICO,2023,GRUPO PLANETA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,10.0
MÉXICO,2023,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,15.0
MÉXICO,2023,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,16.0
MÉXICO,2023,GRUPO SM,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
MÉXICO,2023,GUTIERREZ VILLAVICENCIO LUIS ANDRES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,HARPERCOLLINS MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,7.0
MÉXICO,2023,HARPERCOLLINS MEXICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,7.0
MÉXICO,2023,HONORABLE CAMARA DE DIPUTADOS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2023,HONORABLE CAMARA DE DIPUTADOS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2023,INIGUEZ GOMEZ GUSTAVO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2023,INSTITUTO ESTATAL DE LA CULTURA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2023,JONES LINAZASORO MONICA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2023,LEETRA FINAL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2023,LOZANO AYUB JEANNETTE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,LOZANO AYUB JEANNETTE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2023,LUNA DE PAPEL COMERCIALIZADORA EDUCATIVA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,"MACMILLAN EDUCACION, S.A. DE C.V",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,30.0
MÉXICO,2023,"MACMILLAN EDUCACION, S.A. DE C.V",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,"MACMILLAN EDUCACION, S.A. DE C.V",890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
MÉXICO,2023,"MARTINEZ JOVER, MARIA DEL CARMEN DOROTEA",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2023,"MARTINEZ JOVER, MARIA DEL CARMEN DOROTEA",800 - LITERATURA Y RETÓRICA: GENERAL,FRANCÉS,1.0
MÉXICO,2023,"MARTINEZ JOVER, MARIA DEL CARMEN DOROTEA",800 - LITERATURA Y RETÓRICA: GENERAL,RUSO,3.0
MÉXICO,2023,MENDOZA RUIZ FORTINO RAMON,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2023,MENDOZA RUIZ FORTINO RAMON,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,NEWTON EDICION Y TECNOLOGIA EDUCATIVA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2023,PAR TRES EDITORES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,100.0
MÉXICO,2023,"PERLA EDICIONES, S.A. DE C.V.",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2023,"PERLA EDICIONES, S.A. DE C.V.",890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2023,PUBLICACIONES DHARMA BOOK & PUBLISHING,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2023,RBA EDITORES MEXICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2023,TALLER EDITORIAL GRIS TORMENTA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2023,TALLER EDITORIAL GRIS TORMENTA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
MÉXICO,2023,TEXTOFILIA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
MÉXICO,2023,TEXTOFILIA,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
MÉXICO,2023,TOMO BOOKS MX. S. DE R. L. DE C. V.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2023,TREVIZO LOYA EDGAR NOE,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2023,UNIVERSIDAD AUTONOMA BENITO JUAREZ DE OAXACA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2023,UNIVERSIDAD AUTONOMA DE NUEVO LEON,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2023,UNIVERSIDAD AUTONOMA DE NUEVO LEON,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
MÉXICO,2023,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2023,UNIVERSIDAD AUTONOMA METROPOLITANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2023,UNIVERSIDAD DE GUADALAJARA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2023,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,12.0
MÉXICO,2023,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2023,UNIVERSIDAD VERACRUZANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2023,UNIVERSIDAD VERACRUZANA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,3.0
MÉXICO,2023,UNIVERSIDAD VERACRUZANA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
MÉXICO,2023,VR EDITORAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2024,ADVANCED MARKETING,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2024,AGENCIA PROMOTORA DE PUBLICACIONES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2024,ALMADIA EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2024,AQUELARRE EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2024,BONILLA DISTRIBUCION Y EDICION,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
MÉXICO,2024,"DORANTES BAUTISTA, JAVIER EDUARDO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2024,EDICIONES LAROUSSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,39.0
MÉXICO,2024,EDICIONES LAROUSSE,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,3.0
MÉXICO,2024,EDICIONES URANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2024,EDICIONES URANO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,4.0
MÉXICO,2024,EDICIONES URANO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,149.0
MÉXICO,2024,EDICIONESAKAL MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,6.0
MÉXICO,2024,EDITORES MEXICANOS UNIDOS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2024,EDITORES MEXICANOS UNIDOS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,31.0
MÉXICO,2024,EDITORES MEXICANOS UNIDOS,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,8.0
MÉXICO,2024,EDITORIAL LECTORUM,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2024,EDITORIAL LECTORUM,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,6.0
MÉXICO,2024,EDITORIAL LECTORUM,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,4.0
MÉXICO,2024,EDITORIAL LECTORUM,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,5.0
MÉXICO,2024,EDITORIAL LECTORUM,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,3.0
MÉXICO,2024,EDITORIAL OCEANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,71.0
MÉXICO,2024,EDITORIAL OCEANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,7.0
MÉXICO,2024,EDITORIAL PORRUA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2024,EDITORIAL PORRUA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,10.0
MÉXICO,2024,EDITORIAL PORRUA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,4.0
MÉXICO,2024,EDITORIAL PORRUA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,3.0
MÉXICO,2024,EDITORIAL SEXTO PISO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2024,EDITORIAL SEXTO PISO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,6.0
MÉXICO,2024,EDITORIAL SIGEL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2024,EDITORIAL TELEVISA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,13.0
MÉXICO,2024,EDITORIAL TRILLAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,21.0
MÉXICO,2024,FONDO DE CULTURA ECONOMICA MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,8.0
MÉXICO,2024,FONDO DE CULTURA ECONOMICA MEXICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,21.0
MÉXICO,2024,GRUPO BESTWAY,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,7.0
MÉXICO,2024,GRUPO EDITORIAL PATRIA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,69.0
MÉXICO,2024,GRUPO EDITORIAL PATRIA,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,2.0
MÉXICO,2024,GRUPO EDITORIAL PATRIA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,4.0
MÉXICO,2024,GRUPO EDITORIAL PATRIA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,33.0
MÉXICO,2024,GRUPO PAIDOS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2024,GRUPO PAIDOS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,3.0
MÉXICO,2024,GRUPO PANINI,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,547.0
MÉXICO,2024,GRUPO PLANETA,080 - COLECCIONES GENERALES,ESPAÑOL,11.0
MÉXICO,2024,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,171.0
MÉXICO,2024,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,318.0
MÉXICO,2024,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,8.0
MÉXICO,2024,GRUPO PLANETA,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,2.0
MÉXICO,2024,GRUPO PLANETA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,2.0
MÉXICO,2024,GRUPO PLANETA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,15.0
MÉXICO,2024,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,14.0
MÉXICO,2024,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,24.0
MÉXICO,2024,HONORABLE CAMARA DE DIPUTADOS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2024,HONORABLE CAMARA DE DIPUTADOS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,7.0
