PAIS,ANO,DECILE_LABEL,DECILE_ORDER,PROMEDIO_REGISTROS,DESVIACION_ESTANDAR,CANTIDAD_EDITORIALES,IDIOMA_ORIGEN,CANTIDAD_OBRAS_IDIOMA
MÉXICO,TODOS,70% - 80%,8,1.33,0.48,33,ESPAÑOL,14.0
MÉXICO,TODOS,70% - 80%,8,1.33,0.48,33,CATALÁN,1.0
MÉXICO,TODOS,70% - 80%,8,1.33,0.48,33,INGLÉS,14.0
MÉXICO,TODOS,70% - 80%,8,1.33,0.48,33,FRANCÉS,2.0
MÉXICO,TODOS,70% - 80%,8,1.33,0.48,33,SIN IDENTIFICAR,3.0
MÉXICO,TODOS,70% - 80%,8,1.33,0.48,33,PORTUGUÉS,5.0
MÉXICO,TODOS,80% - 90%,9,1.0,0.0,33,ITALIANO,1.0
MÉXICO,TODOS,80% - 90%,9,1.0,0.0,33,ALEMÁN,1.0
MÉXICO,TODOS,80% - 90%,9,1.0,0.0,33,NAHUATL,1.0
MÉXICO,TODOS,80% - 90%,9,1.0,0.0,33,MULTILINGÜE,2.0
MÉXICO,TODOS,80% - 90%,9,1.0,0.0,33,ESPAÑOL,14.0
MÉXICO,TODOS,80% - 90%,9,1.0,0.0,33,INGLÉS,8.0
MÉXICO,TODOS,80% - 90%,9,1.0,0.0,33,FRANCÉS,4.0
MÉXICO,TODOS,80% - 90%,9,1.0,0.0,33,SIN IDENTIFICAR,1.0
MÉXICO,TODOS,80% - 90%,9,1.0,0.0,33,POLACO,1.0
MÉXICO,TODOS,90% - 100%,10,1.0,0.0,33,ALEMÁN,1.0
MÉXICO,TODOS,90% - 100%,10,1.0,0.0,33,MULTILINGUE,2.0
MÉXICO,TODOS,90% - 100%,10,1.0,0.0,33,ESPAÑOL,12.0
MÉXICO,TODOS,90% - 100%,10,1.0,0.0,33,INGLÉS,7.0
MÉXICO,TODOS,90% - 100%,10,1.0,0.0,33,FRANCÉS,4.0
MÉXICO,TODOS,90% - 100%,10,1.0,0.0,33,SIN IDENTIFICAR,3.0
MÉXICO,TODOS,90% - 100%,10,1.0,0.0,33,CHINO,1.0
MÉXICO,TODOS,90% - 100%,10,1.0,0.0,33,PERSA,1.0
MÉXICO,TODOS,90% - 100%,10,1.0,0.0,33,PORTUGUÉS,2.0
NICARAGUA,2010,Top 10%,1,1.0,0.0,1,FRANCÉS,1.0
NICARAGUA,2011,Top 10%,1,1.0,0.0,1,ESPAÑOL,1.0
NICARAGUA,2013,Top 10%,1,1.0,0.0,1,ESPAÑOL,1.0
NICARAGUA,2014,Top 10%,1,1.0,0.0,1,SIN IDENTIFICAR,1.0
NICARAGUA,2016,Top 10%,1,1.0,0.0,1,SIN IDENTIFICAR,1.0
NICARAGUA,TODOS,Top 10%,1,1.0,0.0,1,FRANCÉS,1.0
NICARAGUA,TODOS,10% - 20%,2,1.0,0.0,1,SIN IDENTIFICAR,1.0
NICARAGUA,TODOS,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1.0
NICARAGUA,TODOS,30% - 40%,4,1.0,0.0,1,SIN IDENTIFICAR,1.0
NICARAGUA,TODOS,40% - 50%,5,1.0,0.0,1,ESPAÑOL,1.0
PANAMÁ,2010,Top 10%,1,7.0,0.0,1,SIN IDENTIFICAR,7.0
PANAMÁ,2011,Top 10%,1,14.0,0.0,1,SIN IDENTIFICAR,14.0
PANAMÁ,2011,10% - 20%,2,10.0,0.0,1,ESPAÑOL,10.0
PANAMÁ,2012,Top 10%,1,16.0,0.0,1,SIN IDENTIFICAR,16.0
PANAMÁ,2013,Top 10%,1,20.0,0.0,1,INGLÉS,20.0
PANAMÁ,2013,10% - 20%,2,4.0,0.0,1,SIN IDENTIFICAR,1.0
PANAMÁ,2013,10% - 20%,2,4.0,0.0,1,ESPAÑOL,3.0
PANAMÁ,2014,Top 10%,1,21.0,0.0,1,PORTUGUÉS,1.0
PANAMÁ,2014,Top 10%,1,21.0,0.0,1,INGLÉS,20.0
PANAMÁ,2014,10% - 20%,2,20.0,0.0,1,INGLÉS,20.0
PANAMÁ,2014,20% - 30%,3,4.0,0.0,1,SIN IDENTIFICAR,3.0
PANAMÁ,2014,20% - 30%,3,4.0,0.0,1,ESPAÑOL,1.0
PANAMÁ,2015,Top 10%,1,2.0,0.0,1,SIN IDENTIFICAR,2.0
PANAMÁ,2015,10% - 20%,2,1.0,0.0,1,ITALIANO,1.0
PANAMÁ,2016,Top 10%,1,11.0,0.0,1,INGLÉS,11.0
PANAMÁ,2016,10% - 20%,2,2.0,0.0,1,FRANCÉS,1.0
PANAMÁ,2016,10% - 20%,2,2.0,0.0,1,INGLÉS,1.0
PANAMÁ,2016,20% - 30%,3,1.0,0.0,1,SIN IDENTIFICAR,1.0
PANAMÁ,2017,Top 10%,1,4.0,0.0,1,ESPAÑOL,2.0
PANAMÁ,2017,Top 10%,1,4.0,0.0,1,INGLÉS,2.0
PANAMÁ,2017,10% - 20%,2,1.0,0.0,1,SIN IDENTIFICAR,1.0
PANAMÁ,2018,Top 10%,1,6.0,0.0,1,INGLÉS,6.0
PANAMÁ,2018,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1.0
PANAMÁ,2018,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1.0
PANAMÁ,2019,Top 10%,1,35.0,0.0,1,INGLÉS,35.0
PANAMÁ,2019,10% - 20%,2,2.0,0.0,1,INGLÉS,2.0
PANAMÁ,2020,Top 10%,1,2.0,0.0,1,INGLÉS,2.0
PANAMÁ,2021,Top 10%,1,6.0,0.0,1,INGLÉS,6.0
PANAMÁ,2021,10% - 20%,2,5.0,0.0,1,PORTUGUÉS,3.0
PANAMÁ,2021,10% - 20%,2,5.0,0.0,1,INGLÉS,2.0
PANAMÁ,2021,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1.0
PANAMÁ,2021,30% - 40%,4,1.0,0.0,1,FRANCÉS,1.0
PANAMÁ,2023,Top 10%,1,6.0,0.0,1,INGLÉS,6.0
PANAMÁ,2023,10% - 20%,2,2.0,0.0,1,INGLÉS,2.0
PANAMÁ,2023,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1.0
PANAMÁ,2023,30% - 40%,4,1.0,0.0,1,ESPAÑOL,1.0
PANAMÁ,2024,Top 10%,1,6.0,0.0,1,ITALIANO,5.0
PANAMÁ,2024,Top 10%,1,6.0,0.0,1,INGLÉS,1.0
PANAMÁ,2024,10% - 20%,2,2.0,0.0,1,INGLÉS,2.0
PANAMÁ,2024,20% - 30%,3,1.0,0.0,1,ITALIANO,1.0
PANAMÁ,2024,30% - 40%,4,1.0,0.0,1,ALEMÁN,1.0
PANAMÁ,TODOS,Top 10%,1,81.0,29.7,2,SIN IDENTIFICAR,43.0
PANAMÁ,TODOS,Top 10%,1,81.0,29.7,2,ITALIANO,5.0
PANAMÁ,TODOS,Top 10%,1,81.0,29.7,2,PORTUGUÉS,4.0
PANAMÁ,TODOS,Top 10%,1,81.0,29.7,2,ESPAÑOL,6.0
PANAMÁ,TODOS,Top 10%,1,81.0,29.7,2,INGLÉS,104.0
PANAMÁ,TODOS,10% - 20%,2,21.0,15.56,2,ITALIANO,1.0
PANAMÁ,TODOS,10% - 20%,2,21.0,15.56,2,ESPAÑOL,10.0
PANAMÁ,TODOS,10% - 20%,2,21.0,15.56,2,INGLÉS,31.0
PANAMÁ,TODOS,20% - 30%,3,2.0,0.0,2,FRANCÉS,1.0
PANAMÁ,TODOS,20% - 30%,3,2.0,0.0,2,INGLÉS,3.0
PANAMÁ,TODOS,30% - 40%,4,1.5,0.71,2,ITALIANO,1.0
PANAMÁ,TODOS,30% - 40%,4,1.5,0.71,2,ESPAÑOL,2.0
PANAMÁ,TODOS,40% - 50%,5,1.0,0.0,2,SIN IDENTIFICAR,1.0
PANAMÁ,TODOS,40% - 50%,5,1.0,0.0,2,ESPAÑOL,1.0
PANAMÁ,TODOS,50% - 60%,6,1.0,0.0,1,ESPAÑOL,1.0
PANAMÁ,TODOS,60% - 70%,7,1.0,0.0,1,ESPAÑOL,1.0
PANAMÁ,TODOS,70% - 80%,8,1.0,0.0,1,FRANCÉS,1.0
PANAMÁ,TODOS,80% - 90%,9,1.0,0.0,1,ALEMÁN,1.0
PANAMÁ,TODOS,90% - 100%,10,1.0,0.0,1,SIN IDENTIFICAR,1.0
PARAGUAY,2010,Top 10%,1,2.0,0.0,1,INGLÉS,2.0
PARAGUAY,2010,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2010,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2011,Top 10%,1,1.0,0.0,1,PORTUGUÉS,1.0
PARAGUAY,2012,Top 10%,1,2.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2012,Top 10%,1,2.0,0.0,1,GUARANI,1.0
PARAGUAY,2012,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2013,Top 10%,1,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2014,Top 10%,1,1.0,0.0,1,GUARANI,1.0
PARAGUAY,2014,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2014,20% - 30%,3,1.0,0.0,1,GUARANI,1.0
PARAGUAY,2016,Top 10%,1,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2018,Top 10%,1,1.0,0.0,1,ALEMÁN,1.0
PARAGUAY,2018,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2018,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2019,Top 10%,1,4.0,0.0,1,GUARANI,1.0
PARAGUAY,2019,Top 10%,1,4.0,0.0,1,ESPAÑOL,3.0
PARAGUAY,2019,10% - 20%,2,3.0,0.0,1,ESPAÑOL,2.0
PARAGUAY,2019,10% - 20%,2,3.0,0.0,1,INGLÉS,1.0
PARAGUAY,2019,20% - 30%,3,2.0,0.0,1,GUARANI,2.0
PARAGUAY,2019,30% - 40%,4,1.0,0.0,1,GRIEGO,1.0
PARAGUAY,2019,40% - 50%,5,1.0,0.0,1,PORTUGUÉS,1.0
PARAGUAY,2020,Top 10%,1,6.0,0.0,1,INGLÉS,6.0
PARAGUAY,2020,10% - 20%,2,2.0,0.0,1,ESPAÑOL,2.0
PARAGUAY,2020,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2020,30% - 40%,4,1.0,0.0,1,ESLOVACO,1.0
PARAGUAY,2021,Top 10%,1,5.0,0.0,1,INGLÉS,5.0
PARAGUAY,2021,10% - 20%,2,2.0,0.0,1,INGLÉS,2.0
PARAGUAY,2021,20% - 30%,3,2.0,0.0,1,FRANCÉS,1.0
PARAGUAY,2021,20% - 30%,3,2.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2021,30% - 40%,4,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2021,40% - 50%,5,1.0,0.0,1,PORTUGUÉS,1.0
PARAGUAY,2021,50% - 60%,6,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2022,Top 10%,1,2.0,0.0,1,ESPAÑOL,2.0
PARAGUAY,2022,10% - 20%,2,2.0,0.0,1,ESPAÑOL,2.0
PARAGUAY,2022,20% - 30%,3,2.0,0.0,1,FRANCÉS,1.0
PARAGUAY,2022,20% - 30%,3,2.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2022,30% - 40%,4,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2022,40% - 50%,5,1.0,0.0,1,FRANCÉS,1.0
PARAGUAY,2023,Top 10%,1,2.0,0.0,1,ESPAÑOL,2.0
PARAGUAY,2023,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2023,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2024,Top 10%,1,25.0,0.0,1,FRANCÉS,1.0
PARAGUAY,2024,Top 10%,1,25.0,0.0,1,PORTUGUÉS,8.0
PARAGUAY,2024,Top 10%,1,25.0,0.0,1,ESPAÑOL,8.0
PARAGUAY,2024,Top 10%,1,25.0,0.0,1,INGLÉS,8.0
PARAGUAY,2024,10% - 20%,2,6.0,0.0,1,ESPAÑOL,6.0
PARAGUAY,2024,20% - 30%,3,4.0,0.0,1,ESPAÑOL,4.0
PARAGUAY,2024,30% - 40%,4,2.0,0.0,1,PORTUGUÉS,1.0
PARAGUAY,2024,30% - 40%,4,2.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2024,40% - 50%,5,2.0,0.0,1,ESPAÑOL,2.0
PARAGUAY,2024,50% - 60%,6,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,2024,60% - 70%,7,1.0,0.0,1,CHINO,1.0
PARAGUAY,2024,70% - 80%,8,1.0,0.0,1,ESPAÑOL,1.0
PARAGUAY,TODOS,Top 10%,1,28.5,17.68,2,FRANCÉS,3.0
PARAGUAY,TODOS,Top 10%,1,28.5,17.68,2,GUARANI,5.0
PARAGUAY,TODOS,Top 10%,1,28.5,17.68,2,PORTUGUÉS,8.0
PARAGUAY,TODOS,Top 10%,1,28.5,17.68,2,ESPAÑOL,22.0
PARAGUAY,TODOS,Top 10%,1,28.5,17.68,2,INGLÉS,19.0
PARAGUAY,TODOS,10% - 20%,2,8.0,2.83,2,GUARANI,1.0
PARAGUAY,TODOS,10% - 20%,2,8.0,2.83,2,CHINO,1.0
PARAGUAY,TODOS,10% - 20%,2,8.0,2.83,2,ESPAÑOL,13.0
PARAGUAY,TODOS,10% - 20%,2,8.0,2.83,2,INGLÉS,1.0
PARAGUAY,TODOS,20% - 30%,3,4.0,0.0,2,ESLOVACO,1.0
PARAGUAY,TODOS,20% - 30%,3,4.0,0.0,2,PORTUGUÉS,1.0
PARAGUAY,TODOS,20% - 30%,3,4.0,0.0,2,ESPAÑOL,6.0
PARAGUAY,TODOS,30% - 40%,4,3.5,0.71,2,ESPAÑOL,4.0
PARAGUAY,TODOS,30% - 40%,4,3.5,0.71,2,INGLÉS,2.0
PARAGUAY,TODOS,30% - 40%,4,3.5,0.71,2,ALEMÁN,1.0
PARAGUAY,TODOS,40% - 50%,5,2.0,0.0,2,PORTUGUÉS,1.0
PARAGUAY,TODOS,40% - 50%,5,2.0,0.0,2,ESPAÑOL,1.0
PARAGUAY,TODOS,40% - 50%,5,2.0,0.0,2,INGLÉS,2.0
PARAGUAY,TODOS,50% - 60%,6,1.5,0.71,2,PORTUGUÉS,2.0
PARAGUAY,TODOS,50% - 60%,6,1.5,0.71,2,ESPAÑOL,1.0
PARAGUAY,TODOS,60% - 70%,7,1.0,0.0,2,FRANCÉS,1.0
PARAGUAY,TODOS,60% - 70%,7,1.0,0.0,2,ESPAÑOL,1.0
PARAGUAY,TODOS,70% - 80%,8,1.0,0.0,2,ESPAÑOL,2.0
PARAGUAY,TODOS,80% - 90%,9,1.0,0.0,2,GRIEGO,1.0
PARAGUAY,TODOS,80% - 90%,9,1.0,0.0,2,ESPAÑOL,1.0
PARAGUAY,TODOS,90% - 100%,10,1.0,0.0,2,ESPAÑOL,2.0
PERÚ,2010,Top 10%,1,14.5,0.71,2,SIN IDENTIFICAR,3.0
PERÚ,2010,Top 10%,1,14.5,0.71,2,ITALIANO,1.0
PERÚ,2010,Top 10%,1,14.5,0.71,2,ESPAÑOL,14.0
PERÚ,2010,Top 10%,1,14.5,0.71,2,INGLÉS,11.0
PERÚ,2010,10% - 20%,2,10.5,0.71,2,SIN IDENTIFICAR,9.0
PERÚ,2010,10% - 20%,2,10.5,0.71,2,ESPAÑOL,10.0
PERÚ,2010,10% - 20%,2,10.5,0.71,2,INGLÉS,1.0
PERÚ,2010,10% - 20%,2,10.5,0.71,2,ALEMÁN,1.0
PERÚ,2010,20% - 30%,3,7.0,0.0,2,FRANCÉS,3.0
PERÚ,2010,20% - 30%,3,7.0,0.0,2,SIN IDENTIFICAR,4.0
PERÚ,2010,20% - 30%,3,7.0,0.0,2,INGLÉS,5.0
PERÚ,2010,20% - 30%,3,7.0,0.0,2,ALEMÁN,1.0
PERÚ,2010,20% - 30%,3,7.0,0.0,2,LATÍN,1.0
PERÚ,2010,30% - 40%,4,5.0,0.0,2,SIN IDENTIFICAR,7.0
PERÚ,2010,30% - 40%,4,5.0,0.0,2,INGLÉS,3.0
PERÚ,2010,40% - 50%,5,2.5,0.71,2,FRANCÉS,2.0
PERÚ,2010,40% - 50%,5,2.5,0.71,2,INGLÉS,3.0
PERÚ,2010,50% - 60%,6,1.5,0.71,2,SIN IDENTIFICAR,1.0
PERÚ,2010,50% - 60%,6,1.5,0.71,2,PORTUGUÉS,1.0
PERÚ,2010,50% - 60%,6,1.5,0.71,2,INGLÉS,1.0
PERÚ,2010,60% - 70%,7,1.0,0.0,2,ITALIANO,1.0
PERÚ,2010,60% - 70%,7,1.0,0.0,2,ESPAÑOL,1.0
PERÚ,2010,70% - 80%,8,1.0,0.0,1,INGLÉS,1.0
PERÚ,2010,80% - 90%,9,1.0,0.0,1,ESPAÑOL,1.0
PERÚ,2010,90% - 100%,10,1.0,0.0,1,FRANCÉS,1.0
PERÚ,2011,Top 10%,1,19.0,8.49,2,FRANCÉS,10.0
PERÚ,2011,Top 10%,1,19.0,8.49,2,SIN IDENTIFICAR,7.0
PERÚ,2011,Top 10%,1,19.0,8.49,2,ITALIANO,1.0
PERÚ,2011,Top 10%,1,19.0,8.49,2,INGLÉS,10.0
PERÚ,2011,Top 10%,1,19.0,8.49,2,ALEMÁN,5.0
PERÚ,2011,Top 10%,1,19.0,8.49,2,DANÉS,5.0
PERÚ,2011,10% - 20%,2,11.5,0.71,2,FRANCÉS,12.0
PERÚ,2011,10% - 20%,2,11.5,0.71,2,SIN IDENTIFICAR,10.0
PERÚ,2011,10% - 20%,2,11.5,0.71,2,INGLÉS,1.0
PERÚ,2011,20% - 30%,3,9.5,0.71,2,SIN IDENTIFICAR,2.0
PERÚ,2011,20% - 30%,3,9.5,0.71,2,ESPAÑOL,10.0
PERÚ,2011,20% - 30%,3,9.5,0.71,2,INGLÉS,7.0
PERÚ,2011,30% - 40%,4,4.5,2.12,2,FRANCÉS,2.0
PERÚ,2011,30% - 40%,4,4.5,2.12,2,SIN IDENTIFICAR,1.0
PERÚ,2011,30% - 40%,4,4.5,2.12,2,ESPAÑOL,5.0
PERÚ,2011,30% - 40%,4,4.5,2.12,2,RUSO,1.0
PERÚ,2011,40% - 50%,5,2.5,0.71,2,FRANCÉS,1.0
PERÚ,2011,40% - 50%,5,2.5,0.71,2,GRIEGO,2.0
PERÚ,2011,40% - 50%,5,2.5,0.71,2,INGLÉS,2.0
PERÚ,2011,50% - 60%,6,1.0,0.0,2,TURCO,1.0
PERÚ,2011,50% - 60%,6,1.0,0.0,2,PORTUGUÉS,1.0
PERÚ,2011,60% - 70%,7,1.0,0.0,2,SIN IDENTIFICAR,1.0
PERÚ,2011,60% - 70%,7,1.0,0.0,2,INGLÉS,1.0
PERÚ,2011,70% - 80%,8,1.0,0.0,2,INGLÉS,1.0
PERÚ,2011,70% - 80%,8,1.0,0.0,2,ALEMÁN,1.0
PERÚ,2011,80% - 90%,9,1.0,0.0,2,SIN IDENTIFICAR,2.0
PERÚ,2011,90% - 100%,10,1.0,0.0,1,QUECHUA,1.0
PERÚ,2012,Top 10%,1,9.0,4.24,2,ITALIANO,1.0
PERÚ,2012,Top 10%,1,9.0,4.24,2,CHINO,1.0
PERÚ,2012,Top 10%,1,9.0,4.24,2,ESPAÑOL,12.0
PERÚ,2012,Top 10%,1,9.0,4.24,2,INGLÉS,4.0
PERÚ,2012,10% - 20%,2,2.5,0.71,2,SIN IDENTIFICAR,1.0
PERÚ,2012,10% - 20%,2,2.5,0.71,2,INGLÉS,4.0
PERÚ,2012,20% - 30%,3,2.0,0.0,2,GRIEGO,2.0
PERÚ,2012,20% - 30%,3,2.0,0.0,2,PORTUGUÉS,2.0
PERÚ,2012,30% - 40%,4,1.0,0.0,2,INGLÉS,2.0
PERÚ,2012,40% - 50%,5,1.0,0.0,1,SIN IDENTIFICAR,1.0
PERÚ,2012,50% - 60%,6,1.0,0.0,1,ESPAÑOL,1.0
PERÚ,2012,60% - 70%,7,1.0,0.0,1,FRANCÉS,1.0
PERÚ,2012,70% - 80%,8,1.0,0.0,1,DANÉS,1.0
PERÚ,2012,80% - 90%,9,1.0,0.0,1,MULTILINGUE,1.0
PERÚ,2012,90% - 100%,10,1.0,0.0,1,FRANCÉS,1.0
PERÚ,2013,Top 10%,1,21.0,18.38,2,FRANCÉS,1.0
PERÚ,2013,Top 10%,1,21.0,18.38,2,SIN IDENTIFICAR,9.0
PERÚ,2013,Top 10%,1,21.0,18.38,2,ITALIANO,6.0
PERÚ,2013,Top 10%,1,21.0,18.38,2,PORTUGUÉS,11.0
PERÚ,2013,Top 10%,1,21.0,18.38,2,INGLÉS,13.0
PERÚ,2013,Top 10%,1,21.0,18.38,2,ALEMÁN,2.0
PERÚ,2013,10% - 20%,2,5.5,0.71,2,FRANCÉS,1.0
PERÚ,2013,10% - 20%,2,5.5,0.71,2,SIN IDENTIFICAR,4.0
PERÚ,2013,10% - 20%,2,5.5,0.71,2,ITALIANO,1.0
PERÚ,2013,10% - 20%,2,5.5,0.71,2,PORTUGUÉS,3.0
PERÚ,2013,10% - 20%,2,5.5,0.71,2,ESPAÑOL,1.0
PERÚ,2013,10% - 20%,2,5.5,0.71,2,INGLÉS,1.0
PERÚ,2013,20% - 30%,3,2.5,0.71,2,INGLÉS,4.0
PERÚ,2013,20% - 30%,3,2.5,0.71,2,ALEMÁN,1.0
PERÚ,2013,30% - 40%,4,1.0,0.0,2,SIN IDENTIFICAR,1.0
PERÚ,2013,30% - 40%,4,1.0,0.0,2,INGLÉS,1.0
PERÚ,2013,40% - 50%,5,1.0,0.0,2,SIN IDENTIFICAR,2.0
PERÚ,2013,50% - 60%,6,1.0,0.0,1,ALEMÁN,1.0
PERÚ,2013,60% - 70%,7,1.0,0.0,1,ESPAÑOL,1.0
PERÚ,2013,70% - 80%,8,1.0,0.0,1,ESPAÑOL,1.0
PERÚ,2013,80% - 90%,9,1.0,0.0,1,ESPAÑOL,1.0
PERÚ,2013,90% - 100%,10,1.0,0.0,1,INGLÉS,1.0
PERÚ,2014,Top 10%,1,45.0,12.73,2,FRANCÉS,1.0
PERÚ,2014,Top 10%,1,45.0,12.73,2,SIN IDENTIFICAR,42.0
PERÚ,2014,Top 10%,1,45.0,12.73,2,ITALIANO,7.0
PERÚ,2014,Top 10%,1,45.0,12.73,2,CHECO,1.0
PERÚ,2014,Top 10%,1,45.0,12.73,2,PORTUGUÉS,4.0
PERÚ,2014,Top 10%,1,45.0,12.73,2,INGLÉS,31.0
PERÚ,2014,Top 10%,1,45.0,12.73,2,ALEMÁN,3.0
PERÚ,2014,Top 10%,1,45.0,12.73,2,JAPONÉS,1.0
PERÚ,2014,10% - 20%,2,13.5,7.78,2,SIN IDENTIFICAR,8.0
PERÚ,2014,10% - 20%,2,13.5,7.78,2,PORTUGUÉS,2.0
PERÚ,2014,10% - 20%,2,13.5,7.78,2,INGLÉS,16.0
PERÚ,2014,10% - 20%,2,13.5,7.78,2,ALEMÁN,1.0
PERÚ,2014,20% - 30%,3,5.5,0.71,2,FRANCÉS,1.0
PERÚ,2014,20% - 30%,3,5.5,0.71,2,SIN IDENTIFICAR,3.0
PERÚ,2014,20% - 30%,3,5.5,0.71,2,PORTUGUÉS,2.0
PERÚ,2014,20% - 30%,3,5.5,0.71,2,INGLÉS,5.0
PERÚ,2014,30% - 40%,4,4.0,0.0,2,SIN IDENTIFICAR,1.0
PERÚ,2014,30% - 40%,4,4.0,0.0,2,ESPAÑOL,3.0
PERÚ,2014,30% - 40%,4,4.0,0.0,2,INGLÉS,4.0
PERÚ,2014,40% - 50%,5,1.0,0.0,2,ESPAÑOL,2.0
PERÚ,2014,50% - 60%,6,1.0,0.0,2,RUMANO,1.0
PERÚ,2014,50% - 60%,6,1.0,0.0,2,INGLÉS,1.0
PERÚ,2014,60% - 70%,7,1.0,0.0,2,SIN IDENTIFICAR,1.0
PERÚ,2014,60% - 70%,7,1.0,0.0,2,INGLÉS,1.0
PERÚ,2014,70% - 80%,8,1.0,0.0,2,SIN IDENTIFICAR,1.0
PERÚ,2014,70% - 80%,8,1.0,0.0,2,ESPAÑOL,1.0
PERÚ,2014,80% - 90%,9,1.0,0.0,2,ESPAÑOL,2.0
PERÚ,2014,90% - 100%,10,1.0,0.0,2,NORUEGO,1.0
PERÚ,2014,90% - 100%,10,1.0,0.0,2,INGLÉS,1.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,FRANCÉS,4.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,SIN IDENTIFICAR,25.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,ITALIANO,2.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,NORUEGO,1.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,PORTUGUÉS,3.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,NEERLANDÉS,1.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,SUECO,1.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,INGLÉS,61.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,RUSO,1.0
PERÚ,2015,Top 10%,1,54.5,3.54,2,ALEMÁN,10.0
PERÚ,2015,10% - 20%,2,18.5,6.36,2,SIN IDENTIFICAR,8.0
PERÚ,2015,10% - 20%,2,18.5,6.36,2,CHECO,1.0
PERÚ,2015,10% - 20%,2,18.5,6.36,2,PORTUGUÉS,1.0
PERÚ,2015,10% - 20%,2,18.5,6.36,2,INGLÉS,26.0
PERÚ,2015,10% - 20%,2,18.5,6.36,2,JAPONÉS,1.0
PERÚ,2015,20% - 30%,3,7.0,1.41,2,FRANCÉS,2.0
PERÚ,2015,20% - 30%,3,7.0,1.41,2,PORTUGUÉS,1.0
PERÚ,2015,20% - 30%,3,7.0,1.41,2,ESPAÑOL,5.0
PERÚ,2015,20% - 30%,3,7.0,1.41,2,INGLÉS,6.0
PERÚ,2015,30% - 40%,4,4.0,1.41,2,SIN IDENTIFICAR,3.0
PERÚ,2015,30% - 40%,4,4.0,1.41,2,PORTUGUÉS,2.0
PERÚ,2015,30% - 40%,4,4.0,1.41,2,INGLÉS,3.0
PERÚ,2015,40% - 50%,5,2.5,0.71,2,FRANCÉS,1.0
PERÚ,2015,40% - 50%,5,2.5,0.71,2,SIN IDENTIFICAR,2.0
PERÚ,2015,40% - 50%,5,2.5,0.71,2,PORTUGUÉS,2.0
PERÚ,2015,50% - 60%,6,1.5,0.71,2,ESPAÑOL,2.0
PERÚ,2015,50% - 60%,6,1.5,0.71,2,ALEMÁN,1.0
PERÚ,2015,60% - 70%,7,1.0,0.0,2,FRANCÉS,1.0
PERÚ,2015,60% - 70%,7,1.0,0.0,2,PORTUGUÉS,1.0
PERÚ,2015,70% - 80%,8,1.0,0.0,2,ESPAÑOL,2.0
PERÚ,2015,80% - 90%,9,1.0,0.0,2,PORTUGUÉS,1.0
PERÚ,2015,80% - 90%,9,1.0,0.0,2,ESPAÑOL,1.0
PERÚ,2015,90% - 100%,10,1.0,0.0,1,INGLÉS,1.0
PERÚ,2016,Top 10%,1,27.0,28.28,2,SIN IDENTIFICAR,31.0
PERÚ,2016,Top 10%,1,27.0,28.28,2,PORTUGUÉS,1.0
PERÚ,2016,Top 10%,1,27.0,28.28,2,INGLÉS,22.0
PERÚ,2016,10% - 20%,2,6.0,0.0,2,ESPAÑOL,6.0
PERÚ,2016,10% - 20%,2,6.0,0.0,2,INGLÉS,6.0
PERÚ,2016,20% - 30%,3,4.5,2.12,2,FRANCÉS,1.0
