PAIS,ANO,DECILE_LABEL,DECILE_ORDER,PROMEDIO_REGISTROS,CANTIDAD_EDITORIALES
VENEZUELA,2015,70% - 80%,8,0.0,0
VENEZUELA,2015,80% - 90%,9,0.0,0
VENEZUELA,2015,90% - 100%,10,0.0,0
VENEZUELA,2016,Top 10%,1,3.0,1
VENEZUELA,2016,10% - 20%,2,1.0,1
VENEZUELA,2016,20% - 30%,3,1.0,1
VENEZUELA,2016,30% - 40%,4,1.0,1
VENEZUELA,2016,40% - 50%,5,1.0,1
VENEZUELA,2016,50% - 60%,6,1.0,1
VENEZUELA,2016,60% - 70%,7,1.0,1
VENEZUELA,2016,70% - 80%,8,1.0,1
VENEZUELA,2016,80% - 90%,9,0.0,0
VENEZUELA,2016,90% - 100%,10,0.0,0
VENEZUELA,2017,Top 10%,1,7.0,1
VENEZUELA,2017,10% - 20%,2,3.0,1
VENEZUELA,2017,20% - 30%,3,1.0,1
VENEZUELA,2017,30% - 40%,4,1.0,1
VENEZUELA,2017,40% - 50%,5,0.0,0
VENEZUELA,2017,50% - 60%,6,0.0,0
VENEZUELA,2017,60% - 70%,7,0.0,0
VENEZUELA,2017,70% - 80%,8,0.0,0
VENEZUELA,2017,80% - 90%,9,0.0,0
VENEZUELA,2017,90% - 100%,10,0.0,0
VENEZUELA,2018,Top 10%,1,2.0,1
VENEZUELA,2018,10% - 20%,2,1.0,1
VENEZUELA,2018,20% - 30%,3,1.0,1
VENEZUELA,2018,30% - 40%,4,1.0,1
VENEZUELA,2018,40% - 50%,5,0.0,0
VENEZUELA,2018,50% - 60%,6,0.0,0
VENEZUELA,2018,60% - 70%,7,0.0,0
VENEZUELA,2018,70% - 80%,8,0.0,0
VENEZUELA,2018,80% - 90%,9,0.0,0
VENEZUELA,2018,90% - 100%,10,0.0,0
VENEZUELA,2019,Top 10%,1,1.0,1
VENEZUELA,2019,10% - 20%,2,0.0,0
VENEZUELA,2019,20% - 30%,3,0.0,0
VENEZUELA,2019,30% - 40%,4,0.0,0
VENEZUELA,2019,40% - 50%,5,0.0,0
VENEZUELA,2019,50% - 60%,6,0.0,0
VENEZUELA,2019,60% - 70%,7,0.0,0
VENEZUELA,2019,70% - 80%,8,0.0,0
VENEZUELA,2019,80% - 90%,9,0.0,0
VENEZUELA,2019,90% - 100%,10,0.0,0
VENEZUELA,2020,Top 10%,1,2.0,1
VENEZUELA,2020,10% - 20%,2,2.0,1
VENEZUELA,2020,20% - 30%,3,1.0,1
VENEZUELA,2020,30% - 40%,4,0.0,0
VENEZUELA,2020,40% - 50%,5,0.0,0
VENEZUELA,2020,50% - 60%,6,0.0,0
VENEZUELA,2020,60% - 70%,7,0.0,0
VENEZUELA,2020,70% - 80%,8,0.0,0
VENEZUELA,2020,80% - 90%,9,0.0,0
VENEZUELA,2020,90% - 100%,10,0.0,0
VENEZUELA,2021,Top 10%,1,2.0,1
VENEZUELA,2021,10% - 20%,2,1.0,1
VENEZUELA,2021,20% - 30%,3,1.0,1
VENEZUELA,2021,30% - 40%,4,1.0,1
VENEZUELA,2021,40% - 50%,5,0.0,0
VENEZUELA,2021,50% - 60%,6,0.0,0
VENEZUELA,2021,60% - 70%,7,0.0,0
VENEZUELA,2021,70% - 80%,8,0.0,0
VENEZUELA,2021,80% - 90%,9,0.0,0
VENEZUELA,2021,90% - 100%,10,0.0,0
VENEZUELA,2022,Top 10%,1,1.0,1
VENEZUELA,2022,10% - 20%,2,1.0,1
VENEZUELA,2022,20% - 30%,3,0.0,0
VENEZUELA,2022,30% - 40%,4,0.0,0
VENEZUELA,2022,40% - 50%,5,0.0,0
VENEZUELA,2022,50% - 60%,6,0.0,0
VENEZUELA,2022,60% - 70%,7,0.0,0
VENEZUELA,2022,70% - 80%,8,0.0,0
VENEZUELA,2022,80% - 90%,9,0.0,0
VENEZUELA,2022,90% - 100%,10,0.0,0
VENEZUELA,2023,Top 10%,1,63.0,1
VENEZUELA,2023,10% - 20%,2,8.0,1
VENEZUELA,2023,20% - 30%,3,0.0,0
VENEZUELA,2023,30% - 40%,4,0.0,0
VENEZUELA,2023,40% - 50%,5,0.0,0
VENEZUELA,2023,50% - 60%,6,0.0,0
VENEZUELA,2023,60% - 70%,7,0.0,0
VENEZUELA,2023,70% - 80%,8,0.0,0
VENEZUELA,2023,80% - 90%,9,0.0,0
VENEZUELA,2023,90% - 100%,10,0.0,0
VENEZUELA,2024,Top 10%,1,7.0,1
VENEZUELA,2024,10% - 20%,2,3.0,1
VENEZUELA,2024,20% - 30%,3,2.0,1
VENEZUELA,2024,30% - 40%,4,0.0,0
VENEZUELA,2024,40% - 50%,5,0.0,0
VENEZUELA,2024,50% - 60%,6,0.0,0
VENEZUELA,2024,60% - 70%,7,0.0,0
VENEZUELA,2024,70% - 80%,8,0.0,0
VENEZUELA,2024,80% - 90%,9,0.0,0
VENEZUELA,2024,90% - 100%,10,0.0,0
VENEZUELA,TODOS,Top 10%,1,45.75,4
VENEZUELA,TODOS,10% - 20%,2,7.5,4
VENEZUELA,TODOS,20% - 30%,3,4.0,4
VENEZUELA,TODOS,30% - 40%,4,2.0,4
VENEZUELA,TODOS,40% - 50%,5,2.0,3
VENEZUELA,TODOS,50% - 60%,6,1.33,3
VENEZUELA,TODOS,60% - 70%,7,1.0,3
VENEZUELA,TODOS,70% - 80%,8,1.0,3
VENEZUELA,TODOS,80% - 90%,9,1.0,3
VENEZUELA,TODOS,90% - 100%,10,1.0,3
